"id","user_id","strategie_name","description","created_at"
"1464","852","CASSURE DE TRUCTURE","CASSURE STRUCTURE TRIANGLE DRAPEAU ETC 
ZONE DANGEREUSE CLOTURE BOUGIE 
DIRECTION TENDANCE DE FONT","2025-09-15 13:04:37"
"1465","849","SMC",,"2025-09-15 13:10:38"
"1466","849","SUPPLY/DEMANDE",,"2025-09-15 13:10:58"
"1467","849","PATTERN",,"2025-09-15 13:11:10"
"1468","190","SMT DIVERGENCE","SMT divergence sur EURUSD, GBPUSD contre le dollar, car GBP et l\'EUR sont corrélés positivement.","2025-09-15 13:41:22"
"1469","856","Patterns+break+retest",,"2025-09-15 14:50:38"
"1470","740","Support résistance","1: je détermine la tendance générale du marché 
2: je trace mes zones de supports et de résistances 
3: j\'attends une cassure franche de ma zone suivie d\'une confirmation
4: lorsque les conditions 1,2 et 3 sont réunis, je prend position en plaçant mon SL sous le plus bas, suivant la théorie de dow et mon TP à la prochaine résistance.","2025-09-15 15:22:19"
"1471","740","SMC","1: je détermine la tendance générale du marché
2: je trace mes POI et mes liquidités
3: j\'attends un retour du prix dans mon POI suivie d\'une confirmation.
4: lorsque les trois premières conditions sont réunies, je prends position en plaçant mon SL en dessous où au dessus de mon POI et mon TP à la prochaine liquidités.","2025-09-15 15:28:38"
"1472","674","ATH(plus haut niveau historique)",,"2025-09-15 15:40:03"
"1474","102","FDK STRATEGY","C\'est la stratégie sur l\'entré de meche.","2025-09-15 16:16:59"
"1475","102","NASDAQ STRATEGY","Stratégie baser sur la trendline motrice et les paterne de confirmation","2025-09-15 16:22:23"
"1476","787","retest fibbo","est basée sur es retracement dont contre tendance","2025-09-15 17:36:49"
"1477","860","SMC/ICT","Liquidity Blocks on 5minute","2025-09-15 19:32:58"
"1479","858","BMH","BASER SUR LA TENDENCE ET LES ZONES CLEE PLUS CONFIRMATION","2025-09-15 20:36:45"
"1480","862","ZDD BY CLEGIAS","ZDD","2025-09-15 20:40:53"
"1481","825","Smart Money","Structure de marché H4-H1
Zone d’intérêt H1 raffinée en M15
Confirmation M5 (Prise de liquidité- ChoCh-BOS)","2025-09-15 20:49:11"
"1482","863","TRUE-SMC","Strategie principale base sur la lecture complete de la structure et la liquidite du marché","2025-09-15 22:18:23"
"1483","863","Scalping 15mn-1mn","scalping basé uniquement sur M15=HTF et M1 =LTF","2025-09-15 22:20:21"
"1484","864","SMC","c\'est la prise de liquidité","2025-09-15 23:14:06"
"1485","864","UNE BOUGIE 4H","PRENDRE LE DOL","2025-09-15 23:15:53"
"1486","864","BREAKAOUT","SUIVRE LA DIRECTION","2025-09-15 23:17:08"
"1487","865","SMC","Stratégie basée sur la liquidité. 
Enseigner par coach Diaby","2025-09-15 23:27:59"
"1489","788","BOS+Retest+CHOCH+Retest (BRCR)","Stratégie qui conconsiste a identifier un BOS suivi d\'un retest puis le dernier plus haut cassé fait office de CHOCH. la cassure et le retest donne la confirmation pour prendre postion","2025-09-16 01:25:20"
"1490","788","BOS + Retest + CHOCH cassé (BRC)","on identifie le BOS plus le retest et ensuite la cassure du ChOCH pour prendre position","2025-09-16 01:27:44"
"1491","867","SMC","Stratégie institutionnelle de prise de liquidité","2025-09-16 06:06:55"
"1492","867","SMC basique","Stratégie de Day trading","2025-09-16 06:08:07"
"1494","869","Price action avancée","C’est une stratégie de w1 rafiné jusqu’à m15","2025-09-16 12:43:24"
"1495","113","Theorie de dow + conflu + discount / premuim",,"2025-09-16 15:23:58"
"1496","870","SMC","C\'est la stratégie de la prise de liquidité","2025-09-16 17:00:41"
"1497","870","equal hight / equal low","c\'est la stratégie base sur la prise de liquidité","2025-09-16 17:02:41"
"1498","870","trendline motrice","cet une stratégie base sur la prise de positon dans une zone","2025-09-16 17:51:38"
"1499","871","ITC","TRATEGIE BASER SUR LES ORDER BLOCK","2025-09-16 20:30:41"
"1500","871","MONSTER ROOM","STRATEGIE DES MERKETS MAKER","2025-09-16 20:31:32"
"1501","871","BTMM","STRATEGIE DES LEVELS","2025-09-16 20:32:05"
"1502","835","MSM","STRATEGIE BASEE SUR LES ANALYSTE DU MARCHE EN TRADING","2025-09-16 22:28:50"
"1503","835","FLIPPING STRATEGIE","BASE SUR LA STRUTURE AINSI QUE LE FIBO PLUS PRECISEMENT LE POINT 0.71","2025-09-16 22:29:59"
"1507","119","ODF, AIDC, Modéle 1",,"2025-09-17 01:14:57"
"1508","119","ODF, AIDC, Modèle 3",,"2025-09-17 01:15:28"
"1509","119","SD, MSS, Modèle 1",,"2025-09-17 01:16:06"
"1510","119","SD, MSS, Modèle 3",,"2025-09-17 01:16:29"
"1511","119","SD, Modèle 1",,"2025-09-17 01:17:56"
"1512","119","SD, Modèle 3",,"2025-09-17 01:18:08"
"1513","119","ODF, Modèle 1",,"2025-09-17 01:19:09"
"1514","119","ODF, Modèle 3",,"2025-09-17 01:19:27"
"1515","861","Retracement de fibonacci (niveau 50%)","on va attendre le marche sur le niveau des 50% avec une confirmation de bougies ou de figures avant d entre en position et aussi les bougies Heiken ashi","2025-09-17 07:28:20"
"1516","861","PRICE ACTION","base sue les niveaux de support  et résistances et aussi les trend line ,tout ceci en définissant la structure du marche","2025-09-17 07:30:42"
"1518","868","SMC","BSL/SSL TAKEN+BOS VALIDÉ+OB*IDM+CONFIRMATION","2025-09-17 10:25:07"
"1519","877","BTMM","TROUVÉ UN M OU W EN H4 QUI A CASSÉ LA LIGNE DE COUP. ET ALLEZ EN H1 JE VERRAIS LÀ BAS LE MWM OU WMW. SI J\'AI  LE M OU W EN H1 ET QUE LA LIGNE DE COUP EST CASSÉ J\'ATTENDS EN M15 POUR PRENDRE POSITION.  JE DOIS ATTENDRE TOUJOURS LA CASSURE RETEST DE LA LIGNE DE COUP","2025-09-17 10:55:34"
"1520","822","PullBack",,"2025-09-17 11:54:49"
"1521","822","Fibonacci",,"2025-09-17 11:55:04"
"1522","822","PullBack + Fibonacci",,"2025-09-17 11:55:17"
"1523","880","THE SA","SWINGMAN ALGO.LORSQUE LE PRIX REVIENT DE LA ZONE APRES LA PRISE DE LIQUIDITE ET L\'AIDC ou NIDC, WYCKOFF, ELLIOT.... ON DETECTE LES MODELES DANS LA ZONE ET ON PLCE LES ENTREES","2025-09-17 16:04:42"
"1524","842","50fibonacci",,"2025-09-17 23:04:04"
"1525","823","SWING",,"2025-09-18 09:13:39"
"1526","881","Bosskingfx strategy",,"2025-09-18 11:03:10"
"1527","883","SMC","C\'est la stratégie sur la prise de liquidité","2025-09-18 11:42:31"
"1528","883","EQUAL HIGH/EQUAL LOW","C\'est la stratégie sur les liquidités","2025-09-18 11:43:33"
"1529","786","Crash\\Boom 1000","1\\Profite des mouvements de baise du Boom 1000 en M1 après apparition du boom(fort Mouvement de hausse) 

2\\Profite des mouvements de hausse du Crash 1000 en M1 après apparition du Crash(fort Mouvement de Baisse)","2025-09-18 12:56:26"
"1530","884","SMC","C\'est la stratégie sur la prise de liquidité","2025-09-18 13:43:53"
"1531","875","SMART MONEY VISION","1.ZONE DECISIONEL SOLIDE SZ AND DZ PAS OUBLIER ZD MSS
2. LIQUIDITER IDCM ET POOL
3.IMBLANCE OU DOGIE POUR ENTRER SNIPER
4. CONFIRMATION WITH WYCKOFF AND ELLIOTE WAVES
5. TENDNACE H4 ET D1 OU W1","2025-09-18 15:19:06"
"1532","675","GBPMAN STRATEGIE","la stratégie qui répose sur la confluence","2025-09-18 15:29:15"
"1533","886","SMC","prendre position lorsque le prix revient dans la zone de l\'offre ou de la demande et en suivant la tendance.","2025-09-18 17:24:01"
"1534","886","Support/Resistance","Acheter/Vendre lorsque le prix atteint une résistance ou un support","2025-09-18 17:25:17"
"1535","394","S D O","les zone d\'offre et de demande","2025-09-18 21:10:35"
"1536","776","Stratégie AI trading","Stratégie qui consiste à trader avec l\'AI sur pocket option","2025-09-18 22:53:32"
"1537","208","S.m.c","C\'est la stratégie basé sur la liquidités","2025-09-19 04:39:07"
"1538","883","S/R","Achat au support et Vente à la Resistance","2025-09-19 08:11:10"
"1539","887","SMC","Stratégie sur la prise de liquidité.","2025-09-19 09:20:09"
"1540","887","Price action","Stratégie sur les supports- résistances, la tendance et les chandeliers japonais","2025-09-19 09:22:18"
"1541","883","DOUBLE BOTTOM","Prendre position après retest au niveau de la ligne de cou","2025-09-19 10:01:16"
"1542","880","GOLDEN SETUP + GA","Application de Golden setup et les Golden Area de Fibonacci. ON PREND POSITION QUAND LE PRIX REVIENT DANS LA ZONE DE DECISION EN M5 ou M15 EN TEANT COMPTE DE GA.
NB; TENIR COMPTE DE LA LIQUIDITE","2025-09-19 11:29:51"
"1543","889","Support & Resistance","Recherche d\'un retracement sur un support ou une résistance en H1 ou M30
Sur la zone, recherche un break de S/R + EMA 100 en M1, M5 ou M15","2025-09-19 12:43:45"
"1545","626","SBO",,"2025-09-19 15:51:51"
"1547","890","CRT","Stratégie basé sur l\\\'accumulation manipulation, distribution. 
* Niveau clé= PD ARRAYS : FVG- IFVG- OB- BB- Prise de liquidité 

* Tendance : trader uniquement les CRT qui sont dans la tendance du marché","2025-09-19 16:28:08"
"1550","408","POI + MOMENTUM",,"2025-09-19 17:36:43"
"1551","882","SMC + PRISE DES EQL/EQH","Basé sur la structure du marché selon la SMC 
OUTILS UTILISÉS 
OB (H4, H1) ; POI ( M15, M5 ) CONFIRMATION : PRISE DES EQL/EQH + CONFIRMATION DE RETOURNEMENT AVEC LES BOUGIES ( M15, M5, M4, M2 )","2025-09-19 19:05:49"
"1552","882","SMC + REACTION DANS LES POI","Basé sur la structure du marché selon la SMC     OUTILS UTILISÉS OB ( H4, H1 ) ; POI ( M15, M5) ; CONFIRMATION : RÉACTION DANS LE POI + CONFIRMATION DE RETOURNEMENT AVEC LES BOUGIES (M15, M5, M4, M2)","2025-09-19 19:09:21"
"1553","882","SMC ___ CHOCH + RETEST","Trop rien a dire ici on peut retrouver les deux confirmations qu\'on as dans les autres stratégie 
Maus le CHOCH RETEST si nous sommes en continuation de tendances en GTF le CHOCH RETEST se vois en PTF","2025-09-19 19:12:19"
"1554","880","TURTOULE SOUP","JUSTE APRES LA PRISE DE LIQUIDITE, ON PREND POSITION EN M5 ou M15","2025-09-19 19:24:29"
"1556","814","trends line",,"2025-09-19 20:11:04"
"1557","891","Bosskingfx stratégie",,"2025-09-19 20:54:47"
"1558","861","HA +GA",,"2025-09-20 07:26:21"
"1559","776","Zigzag+fractal",,"2025-09-20 08:17:52"
"1562","749","WICK ENTRY","basée sur la confiance en l\'analyse sans entendre forcement les confirmations","2025-09-20 09:28:25"
"1563","749","CLEAN BUYER/SELLER","basée sur la prise direct des liquidités","2025-09-20 09:29:35"
"1564","749","CONCEPT ENTRY","basée sur le DOL","2025-09-20 09:32:42"
"1565","749","GOLDEN SETUP","accumulation et distribution de WYCKOFF","2025-09-20 09:33:32"
"1566","892","ICT: smt/liquidity/cisd","c\'est une stratégie baser sur la prise de la liquidité et smt entre deux paires qui se ressemble en mouvement.","2025-09-20 09:59:44"
"1567","893","SKA PRICE ACTION","Basé sur l\'étude de prix et l\'utilisation d\'outil graphique","2025-09-20 12:41:08"
"1568","893","SKA SMC","SMC simplifiée à l\'utilisation de POI et d\'OB surtt en GTframe","2025-09-20 12:41:56"
"1569","893","SKA MIXTE","confluence d\'éléments entre la 1ere et la 2eme Stra","2025-09-20 12:42:30"
"1570","680","SMC-ICT",,"2025-09-20 14:05:44"
"1571","895","UNE BOUGIE H4 ET UNE CONFIRMATION EN M15","La bougie H4 a lheure de new york AM me permet d avoir une idee claire du sens de marche","2025-09-20 16:41:38"
"1572","897","LQ SUIP",,"2025-09-20 19:25:37"
"1573","897","ORD BLOC",,"2025-09-20 19:25:55"
"1574","897","BRE BLOK",,"2025-09-20 19:26:09"
"1575","897","ECO H L",,"2025-09-20 19:26:39"
"1576","113","previous day high and lot reaction",,"2025-09-20 21:13:53"
"1577","899","SNR",,"2025-09-20 21:48:47"
"1578","900","multi time frime/ double structure","on commence a analyser le marchée avec le time frime le plus elevé pour déterminer la tendance puis on trace les zones de prix importante résistance/support pareil du time frime le plus gros vers le plus petit pour trouver un point plus précis pour rentrer dans le trade et lancer la position","2025-09-20 21:52:43"
"1579","902","SMV","SMART MONEY VISION","2025-09-20 22:17:33"
"1580","901","SMV","SMART MONEY VISION","2025-09-20 22:17:50"
"1581","902","GOLDEN SETUP","SETUP DE LA STRATEGIE SMV","2025-09-20 22:18:21"
"1582","901","SMV","Golden setup de SMV","2025-09-20 22:18:26"
"1583","901","Bis","Concept de smv","2025-09-20 22:18:49"
"1584","902","BIS CONCEPT","SETUP DE LA STRATEGIE SMV","2025-09-20 22:18:50"
"1585","902","AUTRES","TOUT SAUF SMV","2025-09-20 22:19:23"
"1586","901","Autres","Tout Sauf smv","2025-09-20 22:19:27"
"1587","904","SMV","Smart Money Vision","2025-09-20 23:22:19"
"1588","904","Golden Setup","Un setup de la SMV","2025-09-20 23:23:05"
"1589","904","BIS concept","Un setup de la SMV","2025-09-20 23:23:46"
"1590","904","Autres","Tout sauf SMV","2025-09-20 23:24:24"
"1591","903","Ma strategie SMC","Tendance H4 
BOS
OB+FVG
Entry","2025-09-20 23:41:39"
"1592","902","GOLDEN SETUP + BIS CONCEPT","SETUP A HAUTE PROBABILITE DE LA SMV","2025-09-21 00:43:09"
"1593","902","PRISE DE LIQUIDITE + BIS CONCEPT","SETUP  DE LA STRATEGIE SMV","2025-09-21 00:44:51"
"1594","334","SMC",,"2025-09-21 05:20:09"
"1595","905","SMC","Structure du marché toujours en tendance, identifier les OB et FVG et l\'OTE...","2025-09-21 07:47:25"
"1596","895","SMC","ZONE SUPPLY AND ZONE DEMAND","2025-09-21 08:00:59"
"1597","522","Killzone","Une stratégie basée sur les sessions","2025-09-21 12:08:22"
"1598","907","smv","smart money vision","2025-09-21 13:15:22"
"1599","907","golden setup","setup de la smv","2025-09-21 13:26:48"
"1600","907","bis concept","setup de la smv","2025-09-21 13:29:15"
"1601","907","golden setup plus bis concept","setup de la smv","2025-09-21 13:30:46"
"1602","908","SMC + EMA21","Je trade uniquement ma stratégie SMC plus ma moyenne mobile 21 comme confirmation supplémentaire dans mes zones de valeurs (FVG, OB, BB, SSL, BSL,)","2025-09-21 13:31:50"
"1603","907","prise de liquidite plus bis concept","setup de la smv","2025-09-21 13:37:31"
"1604","864","LA STRUCTURE DU MARCHE+UNE BOUGIE","derterminer la direction claire du marche pour atteindre le TP du jour","2025-09-21 14:40:23"
"1605","914","GHOST ENTRY",,"2025-09-21 17:31:19"
"1606","916","ICT","Concept IPDA/DRT/PDArray/ Prise de Liquidite
Mes entrees: Apres ou pendant le macro, Cassure IFVG OU BPR.","2025-09-21 20:50:58"
"1607","917","SMV","Smart Money Vision","2025-09-21 21:02:59"
"1608","917","BIS CONCEPT","Setup de la SMV","2025-09-21 21:04:17"
"1609","917","GOLDEN SETUP","Setup de la SMV","2025-09-21 21:04:54"
"1610","917","GOLDEN SETUP + BIS CONCEPT","Setup à haute probabilité de la SMV","2025-09-21 21:06:10"
"1611","917","PRISE DE LIQUIDITE + BIS CONCEPT","Setup à haute probabilité de la SMV","2025-09-21 21:09:50"
"1612","917","AUTRES","Tout sauf SMV","2025-09-21 21:18:52"
"1614","805","SMC AVANCE","1.STRUCTURE
2.LIQUIDITE
3.ZONE","2025-09-22 09:27:46"
"1615","919","Algo structure","sweep de liquidité [choch]","2025-09-22 11:50:50"
"1616","919","Supply & Demande Zone","order block & fvg & liquidite","2025-09-22 11:52:28"
"1617","919","smc","tendance /bos /choch / ob / fvg / breaker block","2025-09-22 12:11:45"
"1620","922","SRC",,"2025-09-22 14:34:47"
"1621","922","QMR",,"2025-09-22 14:36:12"
"1622","922","QMC",,"2025-09-22 14:36:21"
"1623","922","MF",,"2025-09-22 14:36:35"
"1624","922","BS",,"2025-09-22 14:36:41"
"1625","922","SNSC1",,"2025-09-22 14:36:55"
"1626","922","SNRC2",,"2025-09-22 14:37:09"
"1627","922","SNRC3",,"2025-09-22 14:37:37"
"1628","922","A+",,"2025-09-22 14:37:46"
"1629","922","BREAKOUT",,"2025-09-22 14:37:55"
"1630","716","DEMAND","DEMAND& SUPLLY ZONE","2025-09-22 17:43:26"
"1631","349","SMC","Imbalance and Order Block","2025-09-22 19:10:39"
"1632","923","SMC","La strategie sur la prise de liquidé","2025-09-23 08:54:04"
"1633","923","Asian Strategie",,"2025-09-23 08:55:20"
"1634","586","INDICATOR","INDICATEUR","2025-09-23 10:48:15"
"1636","924","SMC IDM",,"2025-09-23 10:58:06"
"1637","924","POI D",,"2025-09-23 10:58:29"
"1638","924","POI EX",,"2025-09-23 10:58:39"
"1639","924","£££",,"2025-09-23 10:58:47"
"1640","926","SMV","Smart Money Vision","2025-09-23 13:00:51"
"1641","926","Golden Setup","Setup de la SMV","2025-09-23 13:01:23"
"1642","926","BIS Concept","Setup de la SMV","2025-09-23 13:01:49"
"1643","926","Autres","Tout sauf de la SMV","2025-09-23 13:02:16"
"1644","927","FIBO",,"2025-09-23 16:04:41"
"1645","928","SPIRIT ULTRA","D1 , H4, H1 , M15, M5 , CONFIRMATION ET ENTREE","2025-09-23 17:01:15"
"1647","929","GOLD TAURUS","La strategy sur la prise de liquidité","2025-09-23 22:22:31"
"1648","930","Moneymachine","Basée sur la liberté financière","2025-09-23 22:42:14"
"1649","931","SMV","Analyser une zone puis attendre la réaction du prix à l\'intérieur. 
1: reconnaître une zone pertinente.
Conditions pour que la zone soit valide 
1: zone non mitigé + liquidité en dessous ou au dessus.
2: attendre une formation du prix par création d\'un feyl 
3:observer l\'essoufflement avant son arrivée dans la zone.
4: observation d\'un HH. LH ou LH,HH.
5: observation du niveau d\'où vient le prix pour potentiellement voir si le niveau est protégé par la présence de liquidité ou pas soit donc un indusminte  ou la zone à déjà été mitigé pour potentiellement le choisir comme zone de targette .
6: toujours regarder le marché de g à d donc d\'où vient t\'il et donc la tendance majeure. Et latentre sur une zone.","2025-09-24 04:00:44"
"1650","932","Cassure trendline","Trendline dans la tendance","2025-09-24 05:20:11"
"1651","932","EQL et EH liquidité (SMC)","Le marché fait un pul back sur un breaker blok ou order block et montre un sentiment de retournement (en tendance)","2025-09-24 05:21:35"
